Aura;title;skill_1;;Level;Based On;Targets;Hits;Who;Chance;%;Effect 1;B Who;Turns;Places If;Chance;%;Effect 2;B Who;Turns;Places If;Chance;%;Effect 3;B Who;Turns;Places If;Chance;%;Effect 4;B Who;Turns;Places If;Chance;%;Effect 5;B Who;Turns;Places If
;Harrier;Puncture Bolts ;Level 2;Damage +5%;ATK;1;2;Enemy;30;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Harrier;Puncture Bolts ;Level 3;Chance +5%;ATK;1;2;Enemy;35;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Harrier;Puncture Bolts ;Level 4;Damage +5%;ATK;1;2;Enemy;35;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Harrier;Puncture Bolts ;Level 5;Chance +5%;ATK;1;2;Enemy;40;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Harrier;Puncture Bolts ;Level 6;Chance +10%;ATK;1;2;Enemy;50;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Harrier;Deadeye's Strike ;Level 1;-;ATK;1;1;Enemy;30;-;extra crit chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Harrier;Deadeye's Strike ;Level 2;Damage +10%;ATK;1;1;Enemy;30;-;extra crit chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Harrier;Deadeye's Strike ;Level 3;Damage +10%;ATK;1;1;Enemy;30;-;extra crit chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Harrier;Deadeye's Strike ;Level 4;Cooldown -1;ATK;1;1;Enemy;30;-;extra crit chance;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Harrier;Skillful Partner [P] ;Level 1;-;-;1;1;Enemy;-;50;Ignore DEF;Target;-;Taller on Team and Crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Power Drain ;Level 1;-;DEF;1;1;Enemy;50;10;Dec Meter;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Power Drain ;Level 2;Damage +5%;DEF;1;1;Enemy;50;10;Dec Meter;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Power Drain ;Level 3;Damage +5%;DEF;1;1;Enemy;50;10;Dec Meter;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Power Drain ;Level 4;Damage +5%;DEF;1;1;Enemy;50;10;Dec Meter;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Power Drain ;Level 5;Damage +5%;DEF;1;1;Enemy;50;10;Dec Meter;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Damage Control ;Level 1;-;-;1;1;Ally;-;-;Unkillable;Target Ally;2;-;-;25;Inc ATK;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Damage Control ;Level 2;Cooldown -1;-;1;1;Ally;-;-;Unkillable;Target Ally;2;-;-;25;Inc ATK;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Damage Control ;Level 3;Cooldown -1;-;1;1;Ally;-;-;Unkillable;Target Ally;2;-;-;25;Inc ATK;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Life Shackles ;Level 1;-;DEF;random;3;Enemy;30;100;Heal Red;Target;2;-;30;50;Dec ATK;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Life Shackles ;Level 2;Chance +5%;DEF;random;3;Enemy;35;100;Heal Red;Target;2;-;30;50;Dec ATK;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Life Shackles ;Level 3;Chance +5%;DEF;random;3;Enemy;40;100;Heal Red;Target;2;-;30;50;Dec ATK;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Life Shackles ;Level 4;Chance +10%;DEF;random;3;Enemy;50;100;Heal Red;Target;2;-;30;50;Dec ATK;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Paragon;Life Shackles ;Level 5;Cooldown -1;DEF;random;3;Enemy;50;100;Heal Red;Target;2;-;30;50;Dec ATK;Target Ally;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Sword of Faith ;Level 1;-;ATK;1;2;Enemy;30;25;Dec ATK;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Sword of Faith ;Level 2;Damage +5%;ATK;1;2;Enemy;30;25;Dec ATK;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Sword of Faith ;Level 3;Damage +5%;ATK;1;2;Enemy;30;25;Dec ATK;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Sword of Faith ;Level 4;Chance +10%;ATK;1;2;Enemy;40;25;Dec ATK;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Sword of Faith ;Level 5;Chance +10%;ATK;1;2;Enemy;50;25;Dec ATK;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Sword of Faith ;Level 6;Damage +10%;ATK;1;2;Enemy;50;25;Dec ATK;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Counter ;Level 1;-;ATK;1;1;Enemy;-;-;Counter;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Counter ;Level 2;Damage +5%;ATK;1;1;Enemy;-;-;Counter;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Counter ;Level 3;Damage +5%;ATK;1;1;Enemy;-;-;Counter;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Counter ;Level 4;Damage +5%;ATK;1;1;Enemy;-;-;Counter;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Counter ;Level 5;Cooldown -1;ATK;1;1;Enemy;-;-;Counter;Self;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Penitent;Unshakable Faith ;Level 1;-;-;1;1;Self;-;-;Remove ALL Debuffs;Self;-;-;-;-;block debuffs;Self;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Agonize ;Level 1;-;DEF/ATK;1;2;Enemy;25;25;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Agonize ;Level 2;Damage +5%;DEF/ATK;1;2;Enemy;25;25;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Agonize ;Level 3;Chance +5%;DEF/ATK;1;2;Enemy;30;25;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Agonize ;Level 4;Damage +10%;DEF/ATK;1;2;Enemy;30;25;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Agonize ;Level 5;Chance +10%;DEF/ATK;1;2;Enemy;40;25;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Flesh Warp ;Level 1;-;DEF/ATK;ALL;1;Enemy;35;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Flesh Warp ;Level 2;Damage +5%;DEF/ATK;ALL;1;Enemy;35;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Flesh Warp ;Level 3;Chance +5%;DEF/ATK;ALL;1;Enemy;40;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Flesh Warp ;Level 4;Damage +10%;DEF/ATK;ALL;1;Enemy;40;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Flesh Warp ;Level 5;Chance +10%;DEF/ATK;ALL;1;Enemy;50;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Flesh Warp ;Level 6;Cooldown -1;DEF/ATK;ALL;1;Enemy;50;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Appropriate ;Level 1;-;DEF;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Appropriate ;Level 2;Damage +5%;DEF;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Appropriate ;Level 3;Damage +5%;DEF;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Appropriate ;Level 4;Cooldown -1;DEF;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Appropriate ;Level 5;Damage +10%;DEF;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Peydma;Appropriate ;Level 6;Cooldown -1;DEF;1;1;Enemy;-;-;Steal ALL Buffs;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Magic Ally ATK in all Battles by 20%.;Pounder;Bonebreaker ;Level 1;-;DEF;1;1;Enemy;25;25;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Pounder;Bonebreaker ;Level 2;Damage +5%;DEF;1;1;Enemy;25;25;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Pounder;Bonebreaker ;Level 3;Damage +5%;DEF;1;1;Enemy;25;25;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Pounder;Bonebreaker ;Level 4;Chance +5%;DEF;1;1;Enemy;30;25;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Pounder;Bonebreaker ;Level 5;Chance +5%;DEF;1;1;Enemy;35;25;Dec ATK;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Pounder;Spreading Ice ;Level 1;-;DEF;1;1;Enemy;75;-;Freeze;Target;1;-;25;-;Freeze;Random Enemy;1;Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Pounder;Spreading Ice ;Level 2;Chance +5%;DEF;1;1;Enemy;80;-;Freeze;Target;1;-;30;-;Freeze;Random Enemy;1;Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Pounder;Spreading Ice ;Level 3;Chance +10%;DEF;1;1;Enemy;90;-;Freeze;Target;1;-;40;-;Freeze;Random Enemy;1;Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Pounder;Spreading Ice ;Level 4;Chance +10%;DEF;1;1;Enemy;100;-;Freeze;Target;1;-;50;-;Freeze;Random Enemy;1;Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Pounder;Spreading Ice ;Level 5;Cooldown -1;DEF;1;1;Enemy;100;-;Freeze;Target;1;-;50;-;Freeze;Random Enemy;1;Freeze;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Pounder;Tower of Power [Passive] ;Level 1;-;-;ALL;1;Ally;-;15;Inc RES per Buff;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally HP in all Battles by 17%.;Preserver;Exhausting Assault ;Level 1;-;ATK;1;2;Enemy;15;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Exhausting Assault ;Level 2;Damage +5%;ATK;1;2;Enemy;15;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Exhausting Assault ;Level 3;Chance +5%;ATK;1;2;Enemy;20;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Exhausting Assault ;Level 4;Damage +5%;ATK;1;2;Enemy;20;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Exhausting Assault ;Level 5;Chance +5%;ATK;1;2;Enemy;25;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Recuperate ;Level 1;-;-;1;1;Self;-;7,5;Cont Heal;Self;2;-;-;-;shield per max hp;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Recuperate ;Level 2;Shield +5%;-;1;1;Self;-;7,5;Cont Heal;Self;2;-;-;-;shield per max hp;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Recuperate ;Level 3;Shield +5%;-;1;1;Self;-;7,5;Cont Heal;Self;2;-;-;-;shield per max hp;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Recuperate ;Level 4;Cooldown -1;-;1;1;Self;-;7,5;Cont Heal;Self;2;-;-;-;shield per max hp;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Ice Blow ;Level 1;-;-;1;1;Enemy;75;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Ice Blow ;Level 2;Damage +5%;ATK;1;1;Enemy;75;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Ice Blow ;Level 3;Chance +5%;ATK;1;1;Enemy;80;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Ice Blow ;Level 4;Chance +10%;ATK;1;1;Enemy;90;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Ice Blow ;Level 5;Damage +10%;ATK;1;1;Enemy;90;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Ice Blow ;Level 6;Chance +10%;ATK;1;1;Enemy;100;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;Ice Blow ;Level 7;Cooldown -1;ATK;1;1;Enemy;100;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally SPD in the Arena by 30%.;Prince Kymar;Phantom Fire ;Level 1;-;ATK;ALL;1;Enemy;-;5;Poison;All Enemy;1;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Phantom Fire ;Level 2;Damage +5%;ATK;ALL;1;Enemy;-;5;Poison;All Enemy;1;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Phantom Fire ;Level 3;Damage +5%;ATK;ALL;1;Enemy;-;5;Poison;All Enemy;1;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Phantom Fire ;Level 4;Damage +5%;ATK;ALL;1;Enemy;-;5;Poison;All Enemy;1;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Phantom Fire ;Level 5;Damage +5%;ATK;ALL;1;Enemy;-;5;Poison;All Enemy;1;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Abyssal Gaze ;Level 1;-;ATK;ALL;1;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;-;-;Sleep;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Abyssal Gaze ;Level 2;Damage +10%;ATK;ALL;1;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;-;-;Sleep;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Abyssal Gaze ;Level 3;Damage +10%;ATK;ALL;1;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;-;-;Sleep;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Abyssal Gaze ;Level 4;Cooldown -1;ATK;ALL;1;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;-;-;Sleep;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Abyssal Gaze ;Level 5;Cooldown -1;ATK;ALL;1;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;-;-;Sleep;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Seal of Magic ;Level 1;-;-;ALL;1;Ally;-;-;Reset all Cooldowns;All Ally;-;-;-;20;Inc Meter;Other Allys;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;Seal of Magic ;Level 2;Cooldown -1;-;ALL;1;Ally;-;-;Reset all Cooldowns;All Ally;-;-;-;20;Inc Meter;Other Allys;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Surge ;Level 1;-;ATK;ALL;1;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Surge ;Level 2;Damage +5%;ATK;ALL;1;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Surge ;Level 3;Damage +5%;ATK;ALL;1;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Surge ;Level 4;Damage +5%;ATK;ALL;1;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Surge ;Level 5;Damage +5%;ATK;ALL;1;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Toxic Cloud ;Level 1;-;ATK;ALL;1;Enemy;80;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Toxic Cloud ;Level 2;Damage +5%;ATK;ALL;1;Enemy;80;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Toxic Cloud ;Level 3;Chance +5%;ATK;ALL;1;Enemy;85;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Toxic Cloud ;Level 4;Chance +5%;ATK;ALL;1;Enemy;90;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Toxic Cloud ;Level 5;Chance +10%;ATK;ALL;1;Enemy;100;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Toxic Cloud ;Level 6;Cooldown -1;ATK;ALL;1;Enemy;100;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Leaden Legs ;Level 1;-;-;ALL;1;Enemy;-;30;Dec SPD;All Enemy;2;-;-;15;Dec Meter;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Leaden Legs ;Level 2;Cooldown -1;-;ALL;1;Enemy;-;30;Dec SPD;All Enemy;2;-;-;15;Dec Meter;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;Leaden Legs ;Level 3;Cooldown -1;-;ALL;1;Enemy;-;30;Dec SPD;All Enemy;2;-;-;15;Dec Meter;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally C. RATE in all Battles by 19%.;Queen Eva;Cauterize ;Level 1;-;ATK;1;1;Enemy;50;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Cauterize ;Level 2;Damage +15%;ATK;1;1;Enemy;50;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Cauterize ;Level 3;Chance +15%;ATK;1;1;Enemy;75;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Cauterize ;Level 4;Chance +15%;ATK;1;1;Enemy;90;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Cauterize ;Level 5;Damage +20%;ATK;1;1;Enemy;90;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Ancient Curse ;Level 1;-;ATK;1;2;Enemy;-;-;Revive Block;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Ancient Curse ;Level 2;Damage +10%;ATK;1;2;Enemy;-;-;Revive Block;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Ancient Curse ;Level 3;Cooldown -1;ATK;1;2;Enemy;-;-;Revive Block;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Ancient Curse ;Level 4;Damage +15%;ATK;1;2;Enemy;-;-;Revive Block;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Ancient Curse ;Level 5;Cooldown -1;ATK;1;2;Enemy;-;-;Revive Block;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Energy Drain ;Level 1;-;ATK;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;-;-;Reset Skill Cooldown;Self;-;kill;15;-;Inc Crit Rate;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Energy Drain ;Level 2;Damage +5%;ATK;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;-;-;Reset Skill Cooldown;Self;-;kill;15;-;Inc Crit Rate;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Energy Drain ;Level 3;Damage +10%;ATK;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;-;-;Reset Skill Cooldown;Self;-;kill;15;-;Inc Crit Rate;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Energy Drain ;Level 4;Damage +10%;ATK;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;-;-;Reset Skill Cooldown;Self;-;kill;15;-;Inc Crit Rate;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;Energy Drain ;Level 5;Cooldown -1;ATK;ALL;1;Enemy;-;20;Dec Meter;All Enemy;-;-;-;-;Reset Skill Cooldown;Self;-;kill;15;-;Inc Crit Rate;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally SPD in Dungeons by 33%;Rae;Corrode ;Level 1;-;ATK;ALL;1;Enemy;30;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;Corrode ;Level 2;Damage +5%;ATK;ALL;1;Enemy;30;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;Corrode ;Level 3;Damage +5%;ATK;ALL;1;Enemy;30;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;Corrode ;Level 4;Damage +10%;ATK;ALL;1;Enemy;30;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;Corrode ;Level 5;Chance +10%;ATK;ALL;1;Enemy;40;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
