Aura;title;Skill #;skill_1;;Level;Based On;Targets;Hits;Cooldown;Who;Chance;%;Effect 1;B Who;Turns;Places If;Chance;%;Effect 2;B Who;Turns;Places If;Chance;%;Effect 3;B Who;Turns;Places If;Chance;%;Effect 4;B Who;Turns;Places If;Chance;%;Effect 5;B Who;Turns;Places If
;Preserver;A1;Exhausting Assault ;Level 3;Chance +5%;ATK;1;2;-;Enemy;20;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A1;Exhausting Assault ;Level 4;Damage +5%;ATK;1;2;-;Enemy;20;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A1;Exhausting Assault ;Level 5;Chance +5%;ATK;1;2;-;Enemy;25;30;Dec SPD;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A2;Recuperate ;Level 1;-;-;1;1;4;Self;-;7,5;Cont Heal;Self;2;-;-;-;shield per max hp;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A2;Recuperate ;Level 2;Shield +5%;-;1;1;4;Self;-;7,5;Cont Heal;Self;2;-;-;-;shield per max hp;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A2;Recuperate ;Level 3;Shield +5%;-;1;1;4;Self;-;7,5;Cont Heal;Self;2;-;-;-;shield per max hp;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A2;Recuperate ;Level 4;Cooldown -1;-;1;1;3;Self;-;7,5;Cont Heal;Self;2;-;-;-;shield per max hp;Self;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A3;Ice Blow ;Level 1;-;-;1;1;5;Enemy;75;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A3;Ice Blow ;Level 2;Damage +5%;ATK;1;1;5;Enemy;75;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A3;Ice Blow ;Level 3;Chance +5%;ATK;1;1;5;Enemy;80;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A3;Ice Blow ;Level 4;Chance +10%;ATK;1;1;5;Enemy;90;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A3;Ice Blow ;Level 5;Damage +10%;ATK;1;1;5;Enemy;90;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A3;Ice Blow ;Level 6;Chance +10%;ATK;1;1;5;Enemy;100;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Preserver;A3;Ice Blow ;Level 7;Cooldown -1;ATK;1;1;4;Enemy;100;-;Freeze;Target;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally SPD in the Arena by 30%.;Prince Kymar;A1;Phantom Fire ;Level 1;-;ATK;ALL;1;-;Enemy;-;5;Poison;All Enemy;1;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A1;Phantom Fire ;Level 2;Damage +5%;ATK;ALL;1;-;Enemy;-;5;Poison;All Enemy;1;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A1;Phantom Fire ;Level 3;Damage +5%;ATK;ALL;1;-;Enemy;-;5;Poison;All Enemy;1;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A1;Phantom Fire ;Level 4;Damage +5%;ATK;ALL;1;-;Enemy;-;5;Poison;All Enemy;1;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A1;Phantom Fire ;Level 5;Damage +5%;ATK;ALL;1;-;Enemy;-;5;Poison;All Enemy;1;crit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A2;Abyssal Gaze ;Level 1;-;ATK;ALL;1;5;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;-;-;Sleep;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A2;Abyssal Gaze ;Level 2;Damage +10%;ATK;ALL;1;5;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;-;-;Sleep;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A2;Abyssal Gaze ;Level 3;Damage +10%;ATK;ALL;1;5;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;-;-;Sleep;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A2;Abyssal Gaze ;Level 4;Cooldown -1;ATK;ALL;1;4;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;-;-;Sleep;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A2;Abyssal Gaze ;Level 5;Cooldown -1;ATK;ALL;1;3;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;-;-;Sleep;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A3;Seal of Magic ;Level 1;-;-;ALL;1;7;Ally;-;-;Reset all Cooldowns;All Ally;-;-;-;20;Inc Meter;Other Allys;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Prince Kymar;A3;Seal of Magic ;Level 2;Cooldown -1;-;ALL;1;6;Ally;-;-;Reset all Cooldowns;All Ally;-;-;-;20;Inc Meter;Other Allys;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A1;Surge ;Level 1;-;ATK;ALL;1;-;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A1;Surge ;Level 2;Damage +5%;ATK;ALL;1;-;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A1;Surge ;Level 3;Damage +5%;ATK;ALL;1;-;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A1;Surge ;Level 4;Damage +5%;ATK;ALL;1;-;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A1;Surge ;Level 5;Damage +5%;ATK;ALL;1;-;Enemy;-;-;-;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A2;Toxic Cloud ;Level 1;-;ATK;ALL;1;4;Enemy;80;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A2;Toxic Cloud ;Level 2;Damage +5%;ATK;ALL;1;4;Enemy;80;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A2;Toxic Cloud ;Level 3;Chance +5%;ATK;ALL;1;4;Enemy;85;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A2;Toxic Cloud ;Level 4;Chance +5%;ATK;ALL;1;4;Enemy;90;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A2;Toxic Cloud ;Level 5;Chance +10%;ATK;ALL;1;4;Enemy;100;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A2;Toxic Cloud ;Level 6;Cooldown -1;ATK;ALL;1;3;Enemy;100;50;Dec ACC;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A3;Leaden Legs ;Level 1;-;-;ALL;1;6;Enemy;-;30;Dec SPD;All Enemy;2;-;-;15;Dec Meter;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A3;Leaden Legs ;Level 2;Cooldown -1;-;ALL;1;5;Enemy;-;30;Dec SPD;All Enemy;2;-;-;15;Dec Meter;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Psylar;A3;Leaden Legs ;Level 3;Cooldown -1;-;ALL;1;4;Enemy;-;30;Dec SPD;All Enemy;2;-;-;15;Dec Meter;All Enemy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally C. RATE in all Battles by 19%.;Queen Eva;A1;Cauterize ;Level 1;-;ATK;1;1;-;Enemy;50;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A1;Cauterize ;Level 2;Damage +15%;ATK;1;1;-;Enemy;50;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A1;Cauterize ;Level 3;Chance +15%;ATK;1;1;-;Enemy;75;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A1;Cauterize ;Level 4;Chance +15%;ATK;1;1;-;Enemy;90;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A1;Cauterize ;Level 5;Damage +20%;ATK;1;1;-;Enemy;90;100;Heal Red;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A2;Ancient Curse ;Level 1;-;ATK;1;2;5;Enemy;-;-;Revive Block;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A2;Ancient Curse ;Level 2;Damage +10%;ATK;1;2;5;Enemy;-;-;Revive Block;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A2;Ancient Curse ;Level 3;Cooldown -1;ATK;1;2;4;Enemy;-;-;Revive Block;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A2;Ancient Curse ;Level 4;Damage +15%;ATK;1;2;4;Enemy;-;-;Revive Block;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A2;Ancient Curse ;Level 5;Cooldown -1;ATK;1;2;3;Enemy;-;-;Revive Block;Target;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A3;Energy Drain ;Level 1;-;ATK;ALL;1;5;Enemy;-;20;Dec Meter;All Enemy;-;-;-;-;Reset Skill Cooldown;Self;-;kill;15;-;Inc Crit Rate;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A3;Energy Drain ;Level 2;Damage +5%;ATK;ALL;1;5;Enemy;-;20;Dec Meter;All Enemy;-;-;-;-;Reset Skill Cooldown;Self;-;kill;15;-;Inc Crit Rate;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A3;Energy Drain ;Level 3;Damage +10%;ATK;ALL;1;5;Enemy;-;20;Dec Meter;All Enemy;-;-;-;-;Reset Skill Cooldown;Self;-;kill;15;-;Inc Crit Rate;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A3;Energy Drain ;Level 4;Damage +10%;ATK;ALL;1;5;Enemy;-;20;Dec Meter;All Enemy;-;-;-;-;Reset Skill Cooldown;Self;-;kill;15;-;Inc Crit Rate;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Queen Eva;A3;Energy Drain ;Level 5;Cooldown -1;ATK;ALL;1;4;Enemy;-;20;Dec Meter;All Enemy;-;-;-;-;Reset Skill Cooldown;Self;-;kill;15;-;Inc Crit Rate;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally SPD in Dungeons by 33%;Rae;A1;Corrode ;Level 1;-;ATK;ALL;1;-;Enemy;30;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A1;Corrode ;Level 2;Damage +5%;ATK;ALL;1;-;Enemy;30;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A1;Corrode ;Level 3;Damage +5%;ATK;ALL;1;-;Enemy;30;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A1;Corrode ;Level 4;Damage +10%;ATK;ALL;1;-;Enemy;30;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A1;Corrode ;Level 5;Chance +10%;ATK;ALL;1;-;Enemy;40;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A1;Corrode ;Level 6;Chance +10%;ATK;ALL;1;-;Enemy;50;60;Dec DEF;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A2;Arcane Wave ;Level 1;-;ATK;ALL;1;4;Enemy;-;50;Inc DMG;All Enemy;-;Buff;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A2;Arcane Wave ;Level 2;Damage +5%;ATK;ALL;1;4;Enemy;-;50;Inc DMG;All Enemy;-;Buff;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A2;Arcane Wave ;Level 3;Damage +10%;ATK;ALL;1;4;Enemy;-;50;Inc DMG;All Enemy;-;Buff;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A2;Arcane Wave ;Level 4;Damage +15%;ATK;ALL;1;4;Enemy;-;50;Inc DMG;All Enemy;-;Buff;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A3;Banish ;Level 1;-;ATK;ALL;1;7;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;50;-;Freeze;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A3;Banish ;Level 2;Damage +10%;ATK;ALL;1;7;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;50;-;Freeze;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A3;Banish ;Level 3;Chance +10%;ATK;ALL;1;7;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;60;-;Freeze;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A3;Banish ;Level 4;Chance +10%;ATK;ALL;1;7;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;70;-;Freeze;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Rae;A3;Banish ;Level 5;Cooldown -1;ATK;ALL;1;6;Enemy;-;-;Remove ALL Buffs;All Enemy;-;-;70;-;Freeze;All Enemy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally DEF in all Battles by 33%.;Raglin;A1;Repent ;Level 1;-;ATK;1;1;-;Enemy;-;15;Inc Meter;Random Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A1;Repent ;Level 2;Damage +5%;ATK;1;1;-;Enemy;-;15;Inc Meter;Random Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A1;Repent ;Level 3;Damage +5%;ATK;1;1;-;Enemy;-;15;Inc Meter;Random Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A1;Repent ;Level 4;Damage +5%;ATK;1;1;-;Enemy;-;15;Inc Meter;Random Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A1;Repent ;Level 5;Damage +10%;ATK;1;1;-;Enemy;-;15;Inc Meter;Random Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A2;Mercy ;Level 1;-;-;ALL;1;5;Ally;-;-;Remove ALL Debuffs;All Ally;-;-;-;-;Heal per ATK;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A2;Mercy ;Level 2;Heal +5%;-;ALL;1;5;Ally;-;-;Remove ALL Debuffs;All Ally;-;-;-;-;Heal per ATK;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A2;Mercy ;Level 3;Heal +5%;-;ALL;1;5;Ally;-;-;Remove ALL Debuffs;All Ally;-;-;-;-;Heal per ATK;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A2;Mercy ;Level 4;Heal +10%;-;ALL;1;5;Ally;-;-;Remove ALL Debuffs;All Ally;-;-;-;-;Heal per ATK;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A2;Mercy ;Level 5;Heal +10%;-;ALL;1;5;Ally;-;-;Remove ALL Debuffs;All Ally;-;-;-;-;Heal per ATK;All Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A3;Miracle ;Level 1;-;-;1;1;7;Ally;-;75;Revive;Target Ally;-;-;-;-;Fill Meter;Revived Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raglin;A3;Miracle ;Level 2;Cooldown -1;-;1;1;6;Ally;-;75;Revive;Target Ally;-;-;-;-;Fill Meter;Revived Ally;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A1;Savagery ;Level 1;-;ATK;1;1;-;Enemy;-;-;Extra Hit;Target;-;Target HP% Higher;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A1;Savagery ;Level 2;Damage +5%;ATK;1;1;-;Enemy;-;-;Extra Hit;Target;-;Target HP% Higher;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A1;Savagery ;Level 3;Damage +5%;ATK;1;1;-;Enemy;-;-;Extra Hit;Target;-;Target HP% Higher;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A1;Savagery ;Level 4;Damage +5%;ATK;1;1;-;Enemy;-;-;Extra Hit;Target;-;Target HP% Higher;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A1;Savagery ;Level 5;Damage +5%;ATK;1;1;-;Enemy;-;-;Extra Hit;Target;-;Target HP% Higher;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A2;Carnage ;Level 1;-;ATK;ALL;1;4;Enemy;25;30;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A2;Carnage ;Level 2;Damage +5%;ATK;ALL;1;4;Enemy;25;30;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A2;Carnage ;Level 3;Chance +5%;ATK;ALL;1;4;Enemy;30;30;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A2;Carnage ;Level 4;Damage +10%;ATK;ALL;1;4;Enemy;30;30;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A2;Carnage ;Level 5;Chance +10%;ATK;ALL;1;4;Enemy;40;30;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A2;Carnage ;Level 6;Chance +10%;ATK;ALL;1;4;Enemy;50;30;Dec SPD;All Enemy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A3;Dominate ;Level 1;-;ATK;1;1;5;Enemy;60;-;Stun;Target;2;-;60;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A3;Dominate ;Level 2;Damage +10%;ATK;1;1;5;Enemy;60;-;Stun;Target;2;-;60;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A3;Dominate ;Level 3;Chance +20%;ATK;1;1;5;Enemy;80;-;Stun;Target;2;-;60;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A3;Dominate ;Level 4;Damage +10%;ATK;1;1;5;Enemy;80;-;Stun;Target;2;-;60;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Raider;A3;Dominate ;Level 5;Chance +20%;ATK;1;1;5;Enemy;100;-;Stun;Target;2;-;60;30;Dec DEF;Target;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;A1;Caning ;Level 1;-;DEF;1;1;-;Enemy;-;15;Cont Heal;Lowest HP Ally;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;A1;Caning ;Level 2;Damage +5%;DEF;1;1;-;Enemy;-;15;Cont Heal;Lowest HP Ally;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;A1;Caning ;Level 3;Damage +5%;DEF;1;1;-;Enemy;-;15;Cont Heal;Lowest HP Ally;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;A1;Caning ;Level 4;Damage +5%;DEF;1;1;-;Enemy;-;15;Cont Heal;Lowest HP Ally;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;A2;Open Slay ;Level 1;-;DEF;1;2;5;Enemy;-;-;Revive with Full HP;Random Ally;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;A2;Open Slay ;Level 2;Damage +5%;DEF;1;2;5;Enemy;-;-;Revive with Full HP;Random Ally;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;A2;Open Slay ;Level 3;Damage +5%;DEF;1;2;5;Enemy;-;-;Revive with Full HP;Random Ally;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;A2;Open Slay ;Level 4;Damage +5%;DEF;1;2;5;Enemy;-;-;Revive with Full HP;Random Ally;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;A2;Open Slay ;Level 5;Damage +5%;DEF;1;2;5;Enemy;-;-;Revive with Full HP;Random Ally;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;P1;It Glows ;Level 1;-;-;1;1;2;Ally;-;35;Shield per Champ Max HP;Target Ally;2;hit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;P1;It Glows ;Level 2;Shield +10%;-;1;1;2;Ally;-;45;Shield per Champ Max HP;Target Ally;2;hit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;P1;It Glows ;Level 3;Shield +10%;-;1;1;2;Ally;-;55;Shield per Champ Max HP;Target Ally;2;hit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Reinbeast;P1;It Glows ;Level 4;Shield +10%;-;1;1;2;Ally;-;65;Shield per Champ Max HP;Target Ally;2;hit;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Increases Ally ATK in Campaign Battles by 40%.;Relickeeper;A1;Crusade ;Level 1;-;ATK;1;1;-;Enemy;-;-;Extra Turn;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Relickeeper;A1;Crusade ;Level 2;Damage +5%;ATK;1;1;-;Enemy;-;-;Extra Turn;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Relickeeper;A1;Crusade ;Level 3;Damage +5%;ATK;1;1;-;Enemy;-;-;Extra Turn;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Relickeeper;A1;Crusade ;Level 4;Damage +5%;ATK;1;1;-;Enemy;-;-;Extra Turn;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Relickeeper;A1;Crusade ;Level 5;Damage +10%;ATK;1;1;-;Enemy;-;-;Extra Turn;Self;-;kill;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Relickeeper;A2;Surging Strength ;Level 1;-;-;1;1;6;Self;-;50;Inc ATK;Self;4;-;-;-;extra turn;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Relickeeper;A2;Surging Strength ;Level 2;Cooldown -1;-;1;1;5;Self;-;50;Inc ATK;Self;4;-;-;-;extra turn;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
;Relickeeper;A2;Surging Strength ;Level 3;Cooldown -1;-;1;1;4;Self;-;50;Inc ATK;Self;4;-;-;-;extra turn;Self;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
